,Result_everyday,Result_peak
MSE,159.3343048095703,352.1860656738281
RMSE,12.622769355773926,18.766620635986328
R2,-0.8653926545237477,-1.5626242982332588
MAE,9.211030960083008,14.780513763427734
MAPE,595.9961891174316,104.33652400970459
