,Result_everyday,Result_peak
MSE,144.31016540527344,543.7888793945312
RMSE,12.012916564941406,23.31928062438965
R2,-0.9852922136763085,-4.983594098812421
MAE,9.280234336853027,20.005672454833984
MAPE,619.5600986480713,42.92328655719757
